voltage_list,tap,reg_voltage,vreg,ptratio,v_base,patamar
"[0.9556599855422974, 0.9480400085449219, 0.9480500221252441, 0.9431300163269043, 0.9448999762535095]",-4,0.9576,121.431508733853,63.496,7967.433714816837,12769
"[0.9556499719619751, 0.9480299949645996, 0.9480400085449219, 0.943120002746582, 0.944890022277832]",-4,0.95759,121.431508733853,63.496,7967.433714816837,12770
"[0.9556400179862976, 0.9480100274085999, 0.9480299949645996, 0.9430999755859375, 0.9448699951171875]",-4,0.95758,121.431508733853,63.496,7967.433714816837,12771
"[0.9556400179862976, 0.9480000138282776, 0.9480199813842773, 0.9430800080299377, 0.9448599815368652]",-4,0.95758,121.431508733853,63.496,7967.433714816837,12772
"[0.9556300044059753, 0.9479900002479553, 0.9480000138282776, 0.9430599808692932, 0.9448400139808655]",-4,0.95757,121.431508733853,63.496,7967.433714816837,12773
"[0.9556199908256531, 0.9479799866676331, 0.9479900002479553, 0.9430500268936157, 0.9448300004005432]",-4,0.95756,121.431508733853,63.496,7967.433714816837,12774
"[0.9556199908256531, 0.9479600191116333, 0.9479799866676331, 0.9430299997329712, 0.9448099732398987]",-4,0.95756,121.431508733853,63.496,7967.433714816837,12775
"[0.9556099772453308, 0.947950005531311, 0.9479699730873108, 0.9430099725723267, 0.9448000192642212]",-4,0.95755,121.431508733853,63.496,7967.433714816837,12776
"[0.9556000232696533, 0.9479399919509888, 0.947950005531311, 0.9430000185966492, 0.9447900056838989]",-4,0.95754,121.431508733853,63.496,7967.433714816837,12777
"[0.955590009689331, 0.9479299783706665, 0.9479399919509888, 0.9429799914360046, 0.9447699785232544]",-4,0.95754,121.431508733853,63.496,7967.433714816837,12778
"[0.955590009689331, 0.9479100108146667, 0.9479299783706665, 0.9429600238800049, 0.9447600245475769]",-4,0.95753,121.431508733853,63.496,7967.433714816837,12779
"[0.9555799961090088, 0.9478999972343445, 0.947920024394989, 0.9429500102996826, 0.9447399973869324]",-4,0.95752,121.431508733853,63.496,7967.433714816837,12780
"[0.9555699825286865, 0.9478899836540222, 0.9478999972343445, 0.9429299831390381, 0.9447299838066101]",-4,0.95752,121.431508733853,63.496,7967.433714816837,12781
"[0.9555699825286865, 0.9478700160980225, 0.9478899836540222, 0.9429100155830383, 0.9447100162506104]",-4,0.95751,121.431508733853,63.496,7967.433714816837,12782
"[0.955560028553009, 0.9478600025177002, 0.9478800296783447, 0.9428899884223938, 0.9447000026702881]",-4,0.9575,121.431508733853,63.496,7967.433714816837,12783
"[0.9555500149726868, 0.9478499889373779, 0.9478600025177002, 0.9428799748420715, 0.9446799755096436]",-4,0.95749,121.431508733853,63.496,7967.433714816837,12784
"[0.9555500149726868, 0.9478399753570557, 0.9478499889373779, 0.9428600072860718, 0.9446700215339661]",-4,0.95749,121.431508733853,63.496,7967.433714816837,12785
"[0.9555400013923645, 0.9478200078010559, 0.9478399753570557, 0.9428399801254272, 0.9446600079536438]",-4,0.95748,121.431508733853,63.496,7967.433714816837,12786
"[0.9555299878120422, 0.9478099942207336, 0.9478300213813782, 0.9428300261497498, 0.9446399807929993]",-4,0.95747,121.431508733853,63.496,7967.433714816837,12787
"[0.9555299878120422, 0.9477999806404114, 0.9478099942207336, 0.9428099989891052, 0.9446300268173218]",-4,0.95747,121.431508733853,63.496,7967.433714816837,12788
"[0.95551997423172, 0.9477900266647339, 0.9477999806404114, 0.9427899718284607, 0.9446099996566772]",-4,0.95746,121.431508733853,63.496,7967.433714816837,12789
"[0.9555100202560425, 0.9477699995040894, 0.9477900266647339, 0.9427700042724609, 0.944599986076355]",-4,0.95745,121.431508733853,63.496,7967.433714816837,12790
"[0.9555100202560425, 0.9477599859237671, 0.9477800130844116, 0.9427599906921387, 0.9445800185203552]",-4,0.95745,121.431508733853,63.496,7967.433714816837,12791
"[0.9555000066757202, 0.9477499723434448, 0.9477599859237671, 0.9427400231361389, 0.944570004940033]",-4,0.95744,121.431508733853,63.496,7967.433714816837,12792
"[0.955489993095398, 0.9477400183677673, 0.9477499723434448, 0.9427199959754944, 0.9445599913597107]",-4,0.95743,121.431508733853,63.496,7967.433714816837,12793
"[0.955489993095398, 0.9477199912071228, 0.9477400183677673, 0.9427099823951721, 0.9445400238037109]",-4,0.95743,121.431508733853,63.496,7967.433714816837,12794
"[0.9554799795150757, 0.9477099776268005, 0.9477300047874451, 0.9426900148391724, 0.9445300102233887]",-4,0.95742,121.431508733853,63.496,7967.433714816837,12795
"[0.9554700255393982, 0.947700023651123, 0.9477099776268005, 0.9426699876785278, 0.9445099830627441]",-4,0.95741,121.431508733853,63.496,7967.433714816837,12796
"[0.9554600119590759, 0.9476900100708008, 0.947700023651123, 0.9426599740982056, 0.9445000290870667]",-4,0.95741,121.431508733853,63.496,7967.433714816837,12797
"[0.9554600119590759, 0.9476699829101562, 0.9476900100708008, 0.9426400065422058, 0.9444800019264221]",-4,0.9574,121.431508733853,63.496,7967.433714816837,12798
"[0.9554499983787537, 0.9476600289344788, 0.9476799964904785, 0.9426199793815613, 0.9444699883460999]",-4,0.95739,121.431508733853,63.496,7967.433714816837,12799
"[0.9554399847984314, 0.9476500153541565, 0.9476600289344788, 0.9426100254058838, 0.9444599747657776]",-4,0.95739,121.431508733853,63.496,7967.433714816837,12800
"[0.9554399847984314, 0.947629988193512, 0.9476500153541565, 0.9425899982452393, 0.9444400072097778]",-4,0.95738,121.431508733853,63.496,7967.433714816837,12801
"[0.9554299712181091, 0.9476199746131897, 0.9476400017738342, 0.9425699710845947, 0.9444299936294556]",-4,0.95737,121.431508733853,63.496,7967.433714816837,12802
"[0.9554200172424316, 0.9476100206375122, 0.947629988193512, 0.942550003528595, 0.9444100260734558]",-4,0.95736,121.431508733853,63.496,7967.433714816837,12803
"[0.9554200172424316, 0.9476000070571899, 0.9476100206375122, 0.9425399899482727, 0.9444000124931335]",-4,0.95736,121.431508733853,63.496,7967.433714816837,12804
"[0.9554100036621094, 0.9475799798965454, 0.9476000070571899, 0.942520022392273, 0.944379985332489]",-4,0.95735,121.431508733853,63.496,7967.433714816837,12805
"[0.9553999900817871, 0.9475700259208679, 0.9475899934768677, 0.9424999952316284, 0.9443699717521667]",-4,0.95734,121.431508733853,63.496,7967.433714816837,12806
"[0.9553999900817871, 0.9475600123405457, 0.9475799798965454, 0.9424899816513062, 0.9443600177764893]",-4,0.95734,121.431508733853,63.496,7967.433714816837,12807
"[0.9553899765014648, 0.9475499987602234, 0.9475600123405457, 0.9424700140953064, 0.9443399906158447]",-4,0.95733,121.431508733853,63.496,7967.433714816837,12808
"[0.9553800225257874, 0.9475299715995789, 0.9475499987602234, 0.9424499869346619, 0.9443299770355225]",-4,0.95732,121.431508733853,63.496,7967.433714816837,12809
"[0.9553800225257874, 0.9475200176239014, 0.9475399851799011, 0.9424399733543396, 0.9443100094795227]",-4,0.95732,121.431508733853,63.496,7967.433714816837,12810
"[0.9553700089454651, 0.9475100040435791, 0.9475299715995789, 0.9424200057983398, 0.9442999958992004]",-4,0.95731,121.431508733853,63.496,7967.433714816837,12811
"[0.9553599953651428, 0.9474999904632568, 0.9475100040435791, 0.9423999786376953, 0.9442800283432007]",-4,0.9573,121.431508733853,63.496,7967.433714816837,12812
"[0.9553599953651428, 0.9474800229072571, 0.9474999904632568, 0.9423800110816956, 0.9442700147628784]",-4,0.9573,121.431508733853,63.496,7967.433714816837,12813
"[0.9553499817848206, 0.9474700093269348, 0.9474899768829346, 0.9423699975013733, 0.9442600011825562]",-4,0.95729,121.431508733853,63.496,7967.433714816837,12814
"[0.9553400278091431, 0.9474599957466125, 0.9474800229072571, 0.9423499703407288, 0.9442399740219116]",-4,0.95728,121.431508733853,63.496,7967.433714816837,12815
"[0.9553400278091431, 0.9474499821662903, 0.9474599957466125, 0.942330002784729, 0.9442300200462341]",-4,0.95728,121.431508733853,63.496,7967.433714816837,12816
"[0.9553300142288208, 0.9474300146102905, 0.9474499821662903, 0.9423199892044067, 0.9442099928855896]",-4,0.95727,121.431508733853,63.496,7967.433714816837,12817
"[0.9553200006484985, 0.9474200010299683, 0.9474400281906128, 0.942300021648407, 0.9441999793052673]",-4,0.95726,121.431508733853,63.496,7967.433714816837,12818
"[0.9553099870681763, 0.947409987449646, 0.9474200010299683, 0.9422799944877625, 0.9441800117492676]",-4,0.95726,121.431508733853,63.496,7967.433714816837,12819
"[0.9553099870681763, 0.9473999738693237, 0.947409987449646, 0.9422699809074402, 0.9441699981689453]",-4,0.95725,121.431508733853,63.496,7967.433714816837,12820
"[0.955299973487854, 0.947380006313324, 0.9473999738693237, 0.9422500133514404, 0.9441499710083008]",-4,0.95724,121.431508733853,63.496,7967.433714816837,12821
"[0.9552900195121765, 0.9473699927330017, 0.9473900198936462, 0.9422299861907959, 0.9441400170326233]",-4,0.95724,121.431508733853,63.496,7967.433714816837,12822
"[0.9552900195121765, 0.9473599791526794, 0.9473699927330017, 0.9422100186347961, 0.944130003452301]",-4,0.95723,121.431508733853,63.496,7967.433714816837,12823
"[0.9552800059318542, 0.947350025177002, 0.9473599791526794, 0.9422000050544739, 0.9441099762916565]",-4,0.95722,121.431508733853,63.496,7967.433714816837,12824
"[0.955269992351532, 0.9473299980163574, 0.947350025177002, 0.9421799778938293, 0.944100022315979]",-4,0.95721,121.431508733853,63.496,7967.433714816837,12825
"[0.955269992351532, 0.9473199844360352, 0.9473400115966797, 0.9421600103378296, 0.9440799951553345]",-4,0.95721,121.431508733853,63.496,7967.433714816837,12826
"[0.9552599787712097, 0.9473099708557129, 0.9473199844360352, 0.9421499967575073, 0.9440699815750122]",-4,0.9572,121.431508733853,63.496,7967.433714816837,12827
"[0.9552500247955322, 0.9473000168800354, 0.9473099708557129, 0.9421300292015076, 0.9440600275993347]",-4,0.95719,121.431508733853,63.496,7967.433714816837,12828
"[0.9552500247955322, 0.9472799897193909, 0.9473000168800354, 0.942110002040863, 0.9440400004386902]",-4,0.95719,121.431508733853,63.496,7967.433714816837,12829
"[0.95524001121521, 0.9472699761390686, 0.9472900032997131, 0.9420999884605408, 0.9440299868583679]",-4,0.95718,121.431508733853,63.496,7967.433714816837,12830
"[0.9552299976348877, 0.9472600221633911, 0.9472699761390686, 0.942080020904541, 0.9440100193023682]",-4,0.95717,121.431508733853,63.496,7967.433714816837,12831
"[0.9552299976348877, 0.9472500085830688, 0.9472600221633911, 0.9420599937438965, 0.9440000057220459]",-4,0.95717,121.431508733853,63.496,7967.433714816837,12832
"[0.9552199840545654, 0.9472299814224243, 0.9472500085830688, 0.9420400261878967, 0.9439799785614014]",-4,0.95716,121.431508733853,63.496,7967.433714816837,12833
"[0.9552099704742432, 0.9472200274467468, 0.9472399950027466, 0.9420300126075745, 0.9439700245857239]",-4,0.95715,121.431508733853,63.496,7967.433714816837,12834
"[0.9552099704742432, 0.9472100138664246, 0.9472200274467468, 0.9420099854469299, 0.9439600110054016]",-4,0.95715,121.431508733853,63.496,7967.433714816837,12835
"[0.9552000164985657, 0.94718998670578, 0.9472100138664246, 0.9419900178909302, 0.9439399838447571]",-4,0.95714,121.431508733853,63.496,7967.433714816837,12836
"[0.9551900029182434, 0.9471799731254578, 0.9472000002861023, 0.9419800043106079, 0.9439299702644348]",-4,0.95713,121.431508733853,63.496,7967.433714816837,12837
"[0.9551900029182434, 0.9471700191497803, 0.94718998670578, 0.9419599771499634, 0.9439100027084351]",-4,0.95713,121.431508733853,63.496,7967.433714816837,12838
"[0.9551799893379211, 0.947160005569458, 0.9471700191497803, 0.9419400095939636, 0.9438999891281128]",-4,0.95712,121.431508733853,63.496,7967.433714816837,12839
"[0.9551699757575989, 0.9471399784088135, 0.947160005569458, 0.9419299960136414, 0.943880021572113]",-4,0.95711,121.431508733853,63.496,7967.433714816837,12840
"[0.9551699757575989, 0.947130024433136, 0.9471499919891357, 0.9419100284576416, 0.9438700079917908]",-4,0.95711,121.431508733853,63.496,7967.433714816837,12841
"[0.9551500082015991, 0.9471099972724915, 0.947130024433136, 0.9418900012969971, 0.9438499808311462]",-4,0.95709,121.431508733853,63.496,7967.433714816837,12842
"[0.9551399946212769, 0.9470999836921692, 0.9471099972724915, 0.941860020160675, 0.9438300132751465]",-4,0.95708,121.431508733853,63.496,7967.433714816837,12843
"[0.9551299810409546, 0.9470800161361694, 0.9470900297164917, 0.9418399930000305, 0.943809986114502]",-4,0.95707,121.431508733853,63.496,7967.433714816837,12844
"[0.9551200270652771, 0.9470599889755249, 0.9470800161361694, 0.9418200254440308, 0.9437900185585022]",-4,0.95706,121.431508733853,63.496,7967.433714816837,12845
"[0.9551100134849548, 0.9470400214195251, 0.9470599889755249, 0.941789984703064, 0.9437699913978577]",-4,0.95705,121.431508733853,63.496,7967.433714816837,12846
"[0.9550899863243103, 0.9470199942588806, 0.9470400214195251, 0.9417700171470642, 0.9437500238418579]",-4,0.95704,121.431508733853,63.496,7967.433714816837,12847
"[0.955079972743988, 0.9470000267028809, 0.9470199942588806, 0.9417499899864197, 0.9437299966812134]",-4,0.95703,121.431508733853,63.496,7967.433714816837,12848
"[0.9550700187683105, 0.9469799995422363, 0.9470000267028809, 0.9417200088500977, 0.9437100291252136]",-4,0.95701,121.431508733853,63.496,7967.433714816837,12849
"[0.9550600051879883, 0.9469699859619141, 0.9469799995422363, 0.9416999816894531, 0.9436900019645691]",-4,0.957,121.431508733853,63.496,7967.433714816837,12850
"[0.955049991607666, 0.9469500184059143, 0.9469599723815918, 0.9416700005531311, 0.9436799883842468]",-4,0.95699,121.431508733853,63.496,7967.433714816837,12851
"[0.9550399780273438, 0.9469299912452698, 0.9469500184059143, 0.9416499733924866, 0.9436600208282471]",-4,0.95698,121.431508733853,63.496,7967.433714816837,12852
"[0.955020010471344, 0.94691002368927, 0.9469299912452698, 0.9416300058364868, 0.9436399936676025]",-4,0.95697,121.431508733853,63.496,7967.433714816837,12853
"[0.9550099968910217, 0.9468899965286255, 0.94691002368927, 0.9416000247001648, 0.9436200261116028]",-4,0.95696,121.431508733853,63.496,7967.433714816837,12854
"[0.9549999833106995, 0.9468700289726257, 0.9468899965286255, 0.9415799975395203, 0.9435999989509583]",-4,0.95694,121.431508733853,63.496,7967.433714816837,12855
"[0.954990029335022, 0.9468600153923035, 0.9468700289726257, 0.9415599703788757, 0.9435799717903137]",-4,0.95693,121.431508733853,63.496,7967.433714816837,12856
"[0.9549800157546997, 0.9468399882316589, 0.9468500018119812, 0.9415299892425537, 0.943560004234314]",-4,0.95692,121.431508733853,63.496,7967.433714816837,12857
"[0.9549700021743774, 0.9468200206756592, 0.9468399882316589, 0.941510021686554, 0.9435399770736694]",-4,0.95691,121.431508733853,63.496,7967.433714816837,12858
"[0.9549499750137329, 0.9467999935150146, 0.9468200206756592, 0.9414899945259094, 0.9435200095176697]",-4,0.9569,121.431508733853,63.496,7967.433714816837,12859
"[0.9549400210380554, 0.9467800259590149, 0.9467999935150146, 0.9414600133895874, 0.9434999823570251]",-4,0.95689,121.431508733853,63.496,7967.433714816837,12860
"[0.9549300074577332, 0.9467599987983704, 0.9467800259590149, 0.9414399862289429, 0.9434800148010254]",-4,0.95688,121.431508733853,63.496,7967.433714816837,12861
"[0.9549199938774109, 0.9467499852180481, 0.9467599987983704, 0.9414200186729431, 0.9434599876403809]",-4,0.95686,121.431508733853,63.496,7967.433714816837,12862
"[0.9549099802970886, 0.9467300176620483, 0.9467399716377258, 0.9413899779319763, 0.9434400200843811]",-4,0.95685,121.431508733853,63.496,7967.433714816837,12863
"[0.9549000263214111, 0.9467099905014038, 0.9467300176620483, 0.9413700103759766, 0.9434300065040588]",-4,0.95684,121.431508733853,63.496,7967.433714816837,12864
"[0.9548799991607666, 0.946690022945404, 0.9467099905014038, 0.9413400292396545, 0.9434099793434143]",-4,0.95683,121.431508733853,63.496,7967.433714816837,12865
"[0.9548699855804443, 0.9466699957847595, 0.946690022945404, 0.94132000207901, 0.9433900117874146]",-4,0.95682,121.431508733853,63.496,7967.433714816837,12866
"[0.9548599720001221, 0.9466500282287598, 0.9466699957847595, 0.9412999749183655, 0.94336998462677]",-4,0.9568,121.431508733853,63.496,7967.433714816837,12867
"[0.9548500180244446, 0.9466300010681152, 0.9466500282287598, 0.9412699937820435, 0.9433500170707703]",-4,0.95679,121.431508733853,63.496,7967.433714816837,12868
"[0.9548299908638, 0.946619987487793, 0.9466300010681152, 0.9412500262260437, 0.9433299899101257]",-4,0.95678,121.431508733853,63.496,7967.433714816837,12869
"[0.9548199772834778, 0.9466000199317932, 0.9466099739074707, 0.9412299990653992, 0.943310022354126]",-4,0.95677,121.431508733853,63.496,7967.433714816837,12870
"[0.9548100233078003, 0.9465799927711487, 0.9466000199317932, 0.9412000179290771, 0.9432899951934814]",-4,0.95676,121.431508733853,63.496,7967.433714816837,12871
"[0.954800009727478, 0.9465600252151489, 0.9465799927711487, 0.9411799907684326, 0.9432700276374817]",-4,0.95675,121.431508733853,63.496,7967.433714816837,12872
"[0.9547899961471558, 0.9465399980545044, 0.9465600252151489, 0.9411600232124329, 0.9432500004768372]",-4,0.95673,121.431508733853,63.496,7967.433714816837,12873
"[0.9547799825668335, 0.9465199708938599, 0.9465399980545044, 0.9411299824714661, 0.9432299733161926]",-4,0.95672,121.431508733853,63.496,7967.433714816837,12874
"[0.9547600150108337, 0.9465000033378601, 0.9465199708938599, 0.9411100149154663, 0.9432100057601929]",-4,0.95671,121.431508733853,63.496,7967.433714816837,12875
"[0.9547500014305115, 0.9464899897575378, 0.9465000033378601, 0.9410899877548218, 0.9431899785995483]",-4,0.9567,121.431508733853,63.496,7967.433714816837,12876
"[0.9547399878501892, 0.9464700222015381, 0.9464799761772156, 0.9410600066184998, 0.9431700110435486]",-4,0.95669,121.431508733853,63.496,7967.433714816837,12877
"[0.9547299742698669, 0.9464499950408936, 0.9464700222015381, 0.9410399794578552, 0.943149983882904]",-4,0.95668,121.431508733853,63.496,7967.433714816837,12878
"[0.9547200202941895, 0.9464300274848938, 0.9464499950408936, 0.9410200119018555, 0.9431399703025818]",-4,0.95667,121.431508733853,63.496,7967.433714816837,12879
"[0.9546999931335449, 0.9464100003242493, 0.9464300274848938, 0.9409899711608887, 0.943120002746582]",-4,0.95665,121.431508733853,63.496,7967.433714816837,12880
"[0.9546899795532227, 0.9463899731636047, 0.9464100003242493, 0.9409700036048889, 0.9430999755859375]",-4,0.95664,121.431508733853,63.496,7967.433714816837,12881
"[0.9546800255775452, 0.946370005607605, 0.9463899731636047, 0.9409499764442444, 0.9430800080299377]",-4,0.95663,121.431508733853,63.496,7967.433714816837,12882
"[0.9546700119972229, 0.9463599920272827, 0.946370005607605, 0.9409199953079224, 0.9430599808692932]",-4,0.95662,121.431508733853,63.496,7967.433714816837,12883
"[0.9546599984169006, 0.946340024471283, 0.9463599920272827, 0.9409000277519226, 0.9430400133132935]",-4,0.95661,121.431508733853,63.496,7967.433714816837,12884
"[0.9546499848365784, 0.9463199973106384, 0.946340024471283, 0.9408800005912781, 0.9430199861526489]",-4,0.9566,121.431508733853,63.496,7967.433714816837,12885
"[0.9546300172805786, 0.9463000297546387, 0.9463199973106384, 0.940850019454956, 0.9430000185966492]",-4,0.95658,121.431508733853,63.496,7967.433714816837,12886
"[0.9546200037002563, 0.9462800025939941, 0.9463000297546387, 0.9408299922943115, 0.9429799914360046]",-4,0.95657,121.431508733853,63.496,7967.433714816837,12887
"[0.9546099901199341, 0.9462599754333496, 0.9462800025939941, 0.9408000111579895, 0.9429600238800049]",-4,0.95656,121.431508733853,63.496,7967.433714816837,12888
"[0.9545999765396118, 0.9462400078773499, 0.9462599754333496, 0.940779983997345, 0.9429399967193604]",-4,0.95655,121.431508733853,63.496,7967.433714816837,12889
"[0.9545900225639343, 0.9462299942970276, 0.9462400078773499, 0.9407600164413452, 0.9429200291633606]",-4,0.95654,121.431508733853,63.496,7967.433714816837,12890
"[0.9545699954032898, 0.9462100267410278, 0.9462199807167053, 0.9407299757003784, 0.9429000020027161]",-4,0.95653,121.431508733853,63.496,7967.433714816837,12891
"[0.9545599818229675, 0.9461899995803833, 0.9462100267410278, 0.9407100081443787, 0.9428799748420715]",-4,0.95651,121.431508733853,63.496,7967.433714816837,12892
"[0.95455002784729, 0.9461699724197388, 0.9461899995803833, 0.9406899809837341, 0.9428600072860718]",-4,0.9565,121.431508733853,63.496,7967.433714816837,12893
"[0.9545400142669678, 0.946150004863739, 0.9461699724197388, 0.9406599998474121, 0.9428399801254272]",-4,0.95649,121.431508733853,63.496,7967.433714816837,12894
"[0.9545300006866455, 0.9461299777030945, 0.946150004863739, 0.9406399726867676, 0.9428200125694275]",-4,0.95648,121.431508733853,63.496,7967.433714816837,12895
"[0.9545199871063232, 0.946120023727417, 0.9461299777030945, 0.9406200051307678, 0.942799985408783]",-4,0.95647,121.431508733853,63.496,7967.433714816837,12896
"[0.9545000195503235, 0.9460999965667725, 0.9461100101470947, 0.9405900239944458, 0.9427800178527832]",-4,0.95646,121.431508733853,63.496,7967.433714816837,12897
"[0.9544900059700012, 0.9460800290107727, 0.9460999965667725, 0.9405699968338013, 0.9427599906921387]",-4,0.95644,121.431508733853,63.496,7967.433714816837,12898
"[0.954479992389679, 0.9460600018501282, 0.9460800290107727, 0.9405400156974792, 0.9427400231361389]",-4,0.95643,121.431508733853,63.496,7967.433714816837,12899
"[0.9544699788093567, 0.9460399746894836, 0.9460600018501282, 0.9405199885368347, 0.9427199959754944]",-4,0.95642,121.431508733853,63.496,7967.433714816837,12900
"[0.9544600248336792, 0.9460200071334839, 0.9460399746894836, 0.940500020980835, 0.9427000284194946]",-4,0.95641,121.431508733853,63.496,7967.433714816837,12901
"[0.9544399976730347, 0.9459999799728394, 0.9460200071334839, 0.9404699802398682, 0.9426800012588501]",-4,0.9564,121.431508733853,63.496,7967.433714816837,12902
"[0.9544299840927124, 0.9459900259971619, 0.9459999799728394, 0.9404500126838684, 0.9426699876785278]",-4,0.95639,121.431508733853,63.496,7967.433714816837,12903
"[0.9544199705123901, 0.9459699988365173, 0.9459800124168396, 0.9404299855232239, 0.9426500201225281]",-4,0.95637,121.431508733853,63.496,7967.433714816837,12904
"[0.9544100165367126, 0.9459499716758728, 0.9459699988365173, 0.9404000043869019, 0.9426299929618835]",-4,0.95636,121.431508733853,63.496,7967.433714816837,12905
"[0.9544000029563904, 0.945930004119873, 0.9459499716758728, 0.9403799772262573, 0.9426100254058838]",-4,0.95635,121.431508733853,63.496,7967.433714816837,12906
"[0.9543799757957458, 0.9459099769592285, 0.945930004119873, 0.9403600096702576, 0.9425899982452393]",-4,0.95634,121.431508733853,63.496,7967.433714816837,12907
"[0.9543700218200684, 0.9458900094032288, 0.9459099769592285, 0.9403300285339355, 0.9425699710845947]",-4,0.95633,121.431508733853,63.496,7967.433714816837,12908
"[0.9543600082397461, 0.9458699822425842, 0.9458900094032288, 0.940310001373291, 0.942550003528595]",-4,0.95632,121.431508733853,63.496,7967.433714816837,12909
"[0.9543499946594238, 0.9458600282669067, 0.9458699822425842, 0.9402899742126465, 0.9425299763679504]",-4,0.9563,121.431508733853,63.496,7967.433714816837,12910
"[0.9543399810791016, 0.9458400011062622, 0.9458500146865845, 0.9402599930763245, 0.9425100088119507]",-4,0.95629,121.431508733853,63.496,7967.433714816837,12911
"[0.9543300271034241, 0.9458199739456177, 0.9458400011062622, 0.9402400255203247, 0.9424899816513062]",-4,0.95628,121.431508733853,63.496,7967.433714816837,12912
"[0.9543099999427795, 0.9458000063896179, 0.9458199739456177, 0.9402199983596802, 0.9424700140953064]",-4,0.95627,121.431508733853,63.496,7967.433714816837,12913
"[0.9542999863624573, 0.9457799792289734, 0.9458000063896179, 0.9401900172233582, 0.9424499869346619]",-4,0.95626,121.431508733853,63.496,7967.433714816837,12914
"[0.954289972782135, 0.9457600116729736, 0.9457799792289734, 0.9401699900627136, 0.9424300193786621]",-4,0.95625,121.431508733853,63.496,7967.433714816837,12915
"[0.9542800188064575, 0.9457499980926514, 0.9457600116729736, 0.9401400089263916, 0.9424099922180176]",-4,0.95624,121.431508733853,63.496,7967.433714816837,12916
"[0.9542700052261353, 0.9457299709320068, 0.9457399845123291, 0.9401199817657471, 0.9423999786376953]",-4,0.95622,121.431508733853,63.496,7967.433714816837,12917
"[0.954259991645813, 0.9457100033760071, 0.9457299709320068, 0.9401000142097473, 0.9423800110816956]",-4,0.95621,121.431508733853,63.496,7967.433714816837,12918
"[0.9542400240898132, 0.9456899762153625, 0.9457100033760071, 0.9400699734687805, 0.942359983921051]",-4,0.9562,121.431508733853,63.496,7967.433714816837,12919
"[0.954230010509491, 0.9456700086593628, 0.9456899762153625, 0.9400500059127808, 0.9423400163650513]",-4,0.95619,121.431508733853,63.496,7967.433714816837,12920
"[0.9542199969291687, 0.9456499814987183, 0.9456700086593628, 0.9400299787521362, 0.9423199892044067]",-4,0.95618,121.431508733853,63.496,7967.433714816837,12921
"[0.9542099833488464, 0.9456400275230408, 0.9456499814987183, 0.9399999976158142, 0.942300021648407]",-4,0.95617,121.431508733853,63.496,7967.433714816837,12922
"[0.954200029373169, 0.9456200003623962, 0.9456300139427185, 0.9399799704551697, 0.9422799944877625]",-4,0.95615,121.431508733853,63.496,7967.433714816837,12923
"[0.9541800022125244, 0.9455999732017517, 0.9456200003623962, 0.9399600028991699, 0.9422600269317627]",-4,0.95614,121.431508733853,63.496,7967.433714816837,12924
"[0.9541699886322021, 0.945580005645752, 0.9455999732017517, 0.9399300217628479, 0.9422399997711182]",-4,0.95613,121.431508733853,63.496,7967.433714816837,12925
"[0.9541599750518799, 0.9455599784851074, 0.945580005645752, 0.9399099946022034, 0.9422199726104736]",-4,0.95612,121.431508733853,63.496,7967.433714816837,12926
"[0.9541500210762024, 0.9455400109291077, 0.9455599784851074, 0.9398900270462036, 0.9422000050544739]",-4,0.95611,121.431508733853,63.496,7967.433714816837,12927
"[0.9541400074958801, 0.9455199837684631, 0.9455400109291077, 0.9398599863052368, 0.9421799778938293]",-4,0.9561,121.431508733853,63.496,7967.433714816837,12928
"[0.9541299939155579, 0.9455100297927856, 0.9455199837684631, 0.9398400187492371, 0.9421600103378296]",-4,0.95609,121.431508733853,63.496,7967.433714816837,12929
"[0.9541100263595581, 0.9454900026321411, 0.9455100297927856, 0.9398199915885925, 0.9421399831771851]",-4,0.95607,121.431508733853,63.496,7967.433714816837,12930
"[0.9541000127792358, 0.9454699754714966, 0.9454900026321411, 0.9397900104522705, 0.9421200156211853]",-4,0.95606,121.431508733853,63.496,7967.433714816837,12931
"[0.9540899991989136, 0.9454500079154968, 0.9454699754714966, 0.939769983291626, 0.9420999884605408]",-4,0.95605,121.431508733853,63.496,7967.433714816837,12932
"[0.9540799856185913, 0.9454299807548523, 0.9454500079154968, 0.9397500157356262, 0.942080020904541]",-4,0.95604,121.431508733853,63.496,7967.433714816837,12933
"[0.954069972038269, 0.9454100131988525, 0.9454299807548523, 0.9397199749946594, 0.9420599937438965]",-4,0.95603,121.431508733853,63.496,7967.433714816837,12934
"[0.9540600180625916, 0.9453999996185303, 0.9454100131988525, 0.9397000074386597, 0.9420499801635742]",-4,0.95602,121.431508733853,63.496,7967.433714816837,12935
"[0.954039990901947, 0.9453799724578857, 0.945389986038208, 0.9396700263023376, 0.9420199990272522]",-4,0.956,121.431508733853,63.496,7967.433714816837,12936
"[0.9540299773216248, 0.945360004901886, 0.9453700184822083, 0.9396499991416931, 0.9419999718666077]",-4,0.95599,121.431508733853,63.496,7967.433714816837,12937
"[0.9540200233459473, 0.9453399777412415, 0.9453499913215637, 0.9396299719810486, 0.9419900178909302]",-4,0.95598,121.431508733853,63.496,7967.433714816837,12938
"[0.9539999961853027, 0.9453200101852417, 0.9453399777412415, 0.9395999908447266, 0.9419599771499634]",-4,0.95597,121.431508733853,63.496,7967.433714816837,12939
